RMSD,Trial 01,Trial 02,Trial 03,Trial 04,Trial 05,Trial 06,Trial 07,Trial 08,Trial 09,Trial 10
4.2,-0.6635045703032507,-0.8540938544735283,-3.2805494721442585,-1.7618846169783384,-0.5392676056808389,-0.24820134454148263,-2.426937800814484,-1.1937708461606742,-1.2065675275168541,-1.4436328431724748
4.25,-0.5146349621773906,-0.8327071353479352,-3.252879868851482,-1.5090477185315831,-0.5136810371612778,-0.41006437399505014,-2.4736778218303552,-0.8863965556445158,-1.2694769812352147,-1.7645891879786562
4.3,-0.5321454126663311,-1.0036094049340303,-2.9811580157542,-1.4169907355104456,-0.48013408100113925,-0.45180603836815175,-1.8778016000098643,-0.6146292393279008,-1.090383935169924,-1.7636537494544258
4.35,-0.5159715693375792,-0.8609714717492032,-3.0161528503285053,-1.3934323196562914,-0.5236353130467082,-0.4961219909450609,-1.9632539462393082,-0.6004593610793496,-1.2859209832310585,-1.8530313663503954
4.4,-0.3774856820974943,-0.9174751755706393,-2.8197715169283706,-1.069853135546949,-0.4054615102250421,-0.6209008298047869,-1.9481579361340395,-0.2947097287663029,-1.151080933521551,-1.9794015127932825
4.45,-0.2902161120502466,-0.8856120361649054,-2.6781696324118074,-1.0127710324779475,-0.4835206598678591,-0.41637934350725925,-1.8479858485289096,-0.3001799045148841,-1.484797708104922,-1.9615686992539327
4.5,-0.15591070624190226,-0.9922998260512006,-2.3852197103114836,-0.8308561058835919,-0.4772640634478295,-0.587970913962486,-1.6303909825515823,-0.02063077049304526,-1.3163963939634364,-2.061587512139696
4.55,-0.12647683052379283,-1.0451629145156558,-2.1382392862183437,-0.8006554186872044,-0.3437848627466794,-0.6067423793121365,-1.4725028993311602,-0.07151019565768525,-1.2371771518095207,-2.1425858246135943
4.6,-0.11494627244798378,-0.7914822677551195,-1.8872500461627517,-0.784794813764153,-0.602024467647712,-0.5289969337365236,-1.2636133699185346,-0.0010438497820982843,-1.4355451969694808,-2.136759773904275
4.65,-0.10129479102256625,-1.0419044844080552,-1.683097545719603,-0.630244132056804,-0.545491534767853,-0.5993974783007321,-1.26333154616054,-3.56519134288858e-15,-1.3684195475299397,-2.2087609450311345
4.7,-0.003545013555394897,-0.943356802568198,-1.305016434817975,-0.6213085897080649,-0.4345661913733148,-0.7228755439485898,-0.8762803583802766,-1.6911563082248692e-37,-1.286686930939789,-1.9408133871529054
4.75,-1.3626734247511345e-13,-0.9893539593746029,-1.1391878779851705,-0.709775920891714,-0.4206880126293759,-0.7174375451534546,-0.915630019536392,-1.1140959848013538e-70,-1.2127916108941015,-2.0781433976378234
4.8,-1.1968987843271244e-08,-1.0452845052449582,-0.7770221106971836,-0.5902500666219722,-0.36463493910515365,-0.8565704956134089,-0.7615919736795829,-1.0192938892176169e-114,-1.3361738327849444,-2.204647621006683
4.85,-0.04363580855381166,-0.841474385355156,-0.46099893395523805,-0.4844091377146532,-0.3464466455858688,-0.8895393307871577,-0.4092802909646893,-1.2951324488630719e-169,-1.1618450160092104,-2.33514048171164
4.9,-2.209360483125973e-06,-0.9253936855280962,-0.23098147100181926,-0.2913226577330006,-0.40080615996672847,-0.990198832329602,-0.2826830825395282,-2.2854246165784424e-235,-1.173353774802181,-2.2820159961049225
4.95,-1.5535602065936353e-21,-0.9365330314002257,-0.10076384059338096,-0.4028392961399474,-0.4877429474178158,-0.87432735678244,-0.2259759414512745,-5.60089678845e-312,-1.0036036045046617,-2.2551800528988197
5.0,-1.5171465980835855e-47,-0.8541811952242412,-0.03614627558702212,-0.33025646870825903,-0.5165840342884251,-1.0731278083453162,-0.18583906121973506,-0.0,-1.18869212365287,-2.4199192072545936
5.05,-2.0576189884298225e-84,-0.8606682982264887,-1.6142240668924784e-09,-0.2073351423690194,-0.36128683391226385,-1.19471547287453,-0.17299895345417163,-0.0,-0.9844977956529074,-2.4506293342630245
5.1,-3.875612277065501e-132,-0.6864137226212511,-1.0680130810811643e-27,-0.14403630977824378,-0.412496636424849,-1.2287684623524855,-0.007902545797883425,-0.0,-1.1205232736623787,-2.4060064819526628
5.15,-1.0138031570223869e-190,-0.8619973197384395,-9.813778367650036e-57,-0.10484457872335895,-0.4543868415365103,-1.471839725191978,-0.00044387906095904743,-0.0,-1.2744808714984217,-2.4405943438615685
5.2,-3.68302704569219e-260,-0.9960445986861676,-1.252373515096035e-96,-0.08827237319164014,-0.6232713027218113,-1.5190069953006091,-0.03785084154299973,-0.0,-0.8995733322932503,-2.318143644145372
5.25,-0.0,-0.7027143960416112,-2.2195731167778697e-147,-0.03482065117020738,-0.6573168048212832,-1.5090585897271829,-3.3818218368613804e-09,-0.0,-1.039888414346158,-2.28107421556227
5.3,-0.0,-0.6045490822988995,-5.46314830008516e-209,-0.05894740923098644,-0.528591616542294,-1.6401118769312657,-4.196274220374081e-27,-0.0,-0.7152303730443963,-2.0940470501206887
5.35,-0.0,-0.7443272813407656,-1.8674736215546672e-281,-1.8455225514826233e-08,-0.7101611503758979,-1.5168423122440482,-7.231276206905064e-56,-0.0,-0.7699524475640016,-2.2503940499349597
5.4,-0.0,-0.767944286491957,-0.0,-1.0519879399833174e-25,-0.9976243635496777,-1.7259409316088294,-1.7306290599369537e-95,-0.0,-0.7726463029383712,-2.2862619086545264
5.45,-0.0,-0.8487191375543722,-0.0,-8.336226056106248e-54,-0.885073041565946,-1.9463016233044628,-5.752160374864693e-146,-0.0,-0.9172230650847162,-2.17747913799373
5.5,-0.0,-0.903052101461297,-0.0,-9.174185579673167e-93,-0.7256719377942954,-1.7130158253965133,-2.6551920101587467e-207,-0.0,-0.6773621460823448,-2.3750174790572274
5.55,-0.0,-0.914844529541531,-0.0,-1.4021791846408311e-142,-0.8303517321755225,-1.930900317859095,-1.702153928605431e-279,-0.0,-0.5717860163809234,-2.1849871659920432
5.6,-0.0,-0.6908713967111272,-0.0,-2.976305198305261e-203,-1.0505431523816453,-1.7937419936172414,-0.0,-0.0,-0.5826610927712977,-2.1417085795045376
5.65,-0.0,-0.7424733425632053,-0.0,-8.773832971885817e-275,-1.1617298311112416,-1.8744542795963661,-0.0,-0.0,-0.6151856367463743,-2.415783957935944
5.7,-0.0,-0.796138803529328,-0.0,-0.0,-1.0710444765451603,-2.1087668390017957,-0.0,-0.0,-0.5951190154475158,-2.1929775801560107
5.75,-0.0,-0.9274361256470255,-0.0,-0.0,-1.0624774680937883,-2.015300632403676,-0.0,-0.0,-0.666565206093149,-2.207525258409377
5.8,-0.0,-0.7604544811897271,-0.0,-0.0,-1.1688015720750748,-2.0531206294784243,-0.0,-0.0,-0.46588200454662454,-2.3483174004802496
5.85,-0.0,-0.7907083733082498,-0.0,-0.0,-1.1107612979726171,-2.006296996302333,-0.0,-0.0,-0.5164888974394,-2.2288550697180485
5.9,-0.0,-0.7365190329414475,-0.0,-0.0,-1.1824621448990549,-2.1120499120922576,-0.0,-0.0,-0.38590381166556337,-2.0740227545512706
5.95,-0.0,-0.8346772694480632,-0.0,-0.0,-1.0385138696373575,-2.1914281582756874,-0.0,-0.0,-0.3239192466635522,-1.9380800905312345
6.0,-0.0,-0.7056308133136522,-0.0,-0.0,-1.1898262073555235,-2.1388626685560195,-0.0,-0.0,-0.4268127299713122,-1.8268203323851757
6.05,-0.0,-0.6022796304993145,-0.0,-0.0,-1.1205263064823412,-1.8760487221692006,-0.0,-0.0,-0.29874149209376377,-1.7331555848736764
6.1,-0.0,-0.8385740228409174,-0.0,-0.0,-1.2466360270962515,-1.8308780217314755,-0.0,-0.0,-0.1559746938647427,-1.965848311186506
6.15,-0.0,-0.7810363673393023,-0.0,-0.0,-1.4014591020796368,-2.040937927871471,-0.0,-0.0,-0.10363645533807078,-1.8285020606174225
6.2,-0.0,-0.8298743537362488,-0.0,-0.0,-1.203031683156121,-1.9071600724355042,-0.0,-0.0,-0.09589596078778036,-1.7976237120032232
6.25,-0.0,-0.5771657925940009,-0.0,-0.0,-1.1494484672283085,-1.617285074340625,-0.0,-0.0,-0.0475573742993129,-1.9094308217144274
6.3,-0.0,-0.7454695496347225,-0.0,-0.0,-1.139370885268395,-1.7799885955183246,-0.0,-0.0,-0.04191717539307092,-1.8035904384195371
6.35,-0.0,-0.74377493847963,-0.0,-0.0,-1.1254299405312707,-1.697235098763703,-0.0,-0.0,-0.06811356842055066,-1.646210046320013
6.4,-0.0,-0.4943585754574693,-0.0,-0.0,-1.224213272158703,-1.4253358263852158,-0.0,-0.0,-0.0001950398536130812,-1.829591939700994
6.45,-0.0,-0.5812063136043489,-0.0,-0.0,-1.0189927888697048,-1.292818679504573,-0.0,-0.0,-4.945995930302373e-06,-1.6366365133481522
6.5,-0.0,-0.6646008783739366,-0.0,-0.0,-0.7572750772463479,-1.317208125963341,-0.0,-0.0,-0.038983198384720835,-1.7501407350712235
6.55,-0.0,-0.44143321747143766,-0.0,-0.0,-0.9406722857947798,-1.1426362066363798,-0.0,-0.0,-4.267162028696821e-09,-1.6621607390534787
6.6,-0.0,-0.44084372394731597,-0.0,-0.0,-0.829883991041253,-1.1156328481912003,-0.0,-0.0,-6.48692313618823e-27,-1.5177399359441535
6.65,-0.0,-0.4073500261690283,-0.0,-0.0,-0.8227427420257128,-0.9226834377653842,-0.0,-0.0,-1.3695450500960529e-55,-1.5048729428210317
6.7,-0.0,-0.666095476768331,-0.0,-0.0,-0.7985456182871125,-0.789244687100361,-0.0,-0.0,-4.015612945383602e-95,-1.4348712937144081
6.75,-0.0,-0.35807294672125056,-0.0,-0.0,-0.7278312004562985,-0.6474025382189146,-0.0,-0.0,-1.635179075546467e-145,-1.252050653469737
6.8,-0.0,-0.3635382449380488,-0.0,-0.0,-0.8116891875993396,-0.615600664777184,-0.0,-0.0,-9.247338363995527e-207,-1.068735838900658
6.85,-0.0,-0.26093481108672767,-0.0,-0.0,-0.6948192898773772,-0.3274086853665597,-0.0,-0.0,-7.26283418765306e-279,-1.09799827062318
6.9,-0.0,-0.3752119753114004,-0.0,-0.0,-0.6530166931533111,-0.22412183753610485,-0.0,-0.0,-0.0,-0.8532615123306078
